activity,day,from,to,demand
85736,20241023,11:00,11:15,30
85736,20241023,11:15,11:30,30
85736,20241023,11:30,11:45,30
85736,20241023,11:45,12:00,30
85736,20241023,12:00,12:15,30
85736,20241023,12:15,12:30,30
85736,20241023,12:30,12:45,30
85736,20241023,12:45,13:00,30
85736,20241023,13:00,13:15,30
85736,20241023,13:15,13:30,30
85736,20241023,13:30,13:45,15
85736,20241023,13:45,14:00,15
85736,20241023,14:00,14:15,15
85736,20241023,14:15,14:30,15
85736,20241023,14:30,14:45,15
85736,20241023,14:45,15:00,15
85736,20241023,15:00,15:15,30
85736,20241023,15:15,15:30,30
85736,20241023,15:30,15:45,15
85736,20241023,15:45,16:00,15
85736,20241023,16:00,16:15,30
85736,20241023,16:15,16:30,30
85736,20241023,16:30,16:45,30
85736,20241023,16:45,17:00,30
85736,20241023,17:00,17:15,30
85736,20241023,17:15,17:30,30
85736,20241023,17:30,17:45,30
85736,20241023,17:45,18:00,30
85736,20241023,18:00,18:15,30
85736,20241023,18:15,18:30,30
85736,20241023,18:30,18:45,30
85736,20241023,18:45,19:00,30
85736,20241023,19:00,19:15,30
85736,20241023,19:15,19:30,30
85736,20241023,19:30,19:45,15
85736,20241023,19:45,20:00,15
85736,20241023,20:00,20:15,15
85736,20241023,20:15,20:30,15
85737,20241023,00:00,23:59,105
85841,20241023,00:00,23:59,330
85755,20241023,00:00,23:59,690
85847,20241023,00:00,23:59,300
85848,20241023,00:00,23:59,210
85660,20241023,00:00,23:59,150
85662,20241023,00:00,23:59,165
85674,20241023,00:00,23:59,90
85863,20241023,00:00,23:59,30
85677,20241023,00:00,23:59,60
85865,20241023,00:00,23:59,165
85891,20241023,00:00,23:59,60
85892,20241023,00:00,23:59,30
85868,20241023,00:00,23:59,750
85899,20241023,00:00,23:59,30
85794,20241023,00:00,23:59,15
85795,20241023,00:00,23:59,30
85796,20241023,00:00,23:59,300
85799,20241023,00:00,23:59,195
85803,20241023,00:00,23:59,345
85903,20241023,09:00,09:15,15
85903,20241023,09:15,09:30,15
85903,20241023,09:30,09:45,15
85903,20241023,09:45,10:00,15
85903,20241023,10:00,10:15,15
85903,20241023,10:15,10:30,15
85903,20241023,10:30,10:45,15
85903,20241023,10:45,11:00,15
85903,20241023,11:00,11:15,30
85903,20241023,11:15,11:30,30
85903,20241023,11:30,11:45,15
85903,20241023,11:45,12:00,15
85903,20241023,12:00,12:15,15
85903,20241023,12:15,12:30,15
85903,20241023,12:30,12:45,15
85903,20241023,12:45,13:00,15
85903,20241023,13:00,13:15,15
85903,20241023,13:15,13:30,15
85903,20241023,13:30,13:45,15
85903,20241023,13:45,14:00,15
85903,20241023,14:00,14:15,15
85903,20241023,14:15,14:30,15
85903,20241023,14:30,14:45,15
85903,20241023,14:45,15:00,15
85903,20241023,15:00,15:15,15
85903,20241023,15:15,15:30,15
85903,20241023,15:30,15:45,15
85903,20241023,15:45,16:00,15
85903,20241023,16:00,16:15,15
85903,20241023,16:15,16:30,15
85903,20241023,16:30,16:45,15
85903,20241023,16:45,17:00,15
85903,20241023,17:00,17:15,15
85903,20241023,17:15,17:30,15
85903,20241023,17:30,17:45,15
85903,20241023,17:45,18:00,15
85903,20241023,18:00,18:15,15
85903,20241023,18:15,18:30,15
85903,20241023,18:30,18:45,15
85903,20241023,18:45,19:00,15
85903,20241023,19:00,19:15,15
85903,20241023,19:15,19:30,15
85903,20241023,19:30,19:45,15
85903,20241023,19:45,20:00,15
85903,20241023,20:00,20:15,15
85903,20241023,20:15,20:30,15
85804,20241023,00:00,23:59,15
85897,20241023,00:00,23:59,15
85926,20241023,00:00,23:59,30
85869,20241023,00:00,23:59,165
85870,20241023,00:00,23:59,180
85812,20241023,00:00,23:59,75
85929,20241023,09:00,09:15,15
85929,20241023,09:15,09:30,15
85929,20241023,09:30,09:45,15
85929,20241023,09:45,10:00,15
85929,20241023,10:00,10:15,15
85929,20241023,10:15,10:30,15
85929,20241023,10:30,10:45,15
85929,20241023,10:45,11:00,15
85929,20241023,11:00,11:15,15
85929,20241023,11:15,11:30,15
85929,20241023,11:30,11:45,15
85929,20241023,11:45,12:00,15
85929,20241023,12:00,12:15,15
85929,20241023,12:15,12:30,15
85929,20241023,12:30,12:45,15
85929,20241023,12:45,13:00,15
85929,20241023,13:00,13:15,15
85929,20241023,13:15,13:30,15
85929,20241023,13:30,13:45,15
85929,20241023,13:45,14:00,15
85929,20241023,14:00,14:15,15
85929,20241023,14:15,14:30,15
85929,20241023,14:30,14:45,15
85929,20241023,14:45,15:00,15
85929,20241023,15:00,15:15,15
85929,20241023,15:15,15:30,15
85929,20241023,15:30,15:45,15
85929,20241023,15:45,16:00,15
85929,20241023,16:00,16:15,15
85929,20241023,16:15,16:30,15
85929,20241023,16:30,16:45,15
85929,20241023,16:45,17:00,15
85929,20241023,17:00,17:15,15
85929,20241023,17:15,17:30,15
85929,20241023,17:30,17:45,15
85929,20241023,17:45,18:00,15
85929,20241023,18:00,18:15,15
85929,20241023,18:15,18:30,15
85929,20241023,18:30,18:45,15
85929,20241023,18:45,19:00,15
85929,20241023,19:00,19:15,15
85929,20241023,19:15,19:30,15
85929,20241023,19:30,19:45,15
85929,20241023,19:45,20:00,15
85929,20241023,20:00,20:15,15
85929,20241023,20:15,20:30,15
85813,20241023,00:00,23:59,15
85689,20241023,00:00,23:59,30
85690,20241023,00:00,23:59,135
85692,20241023,00:00,23:59,30
85854,20241023,00:00,23:59,105
85855,20241023,00:00,23:59,45
85923,20241023,00:00,23:59,570
85829,20241023,00:00,23:59,225
85831,20241023,00:00,23:59,630
85832,20241023,00:00,23:59,300
85835,20241023,00:00,23:59,420
85836,20241023,00:00,23:59,90
85837,20241023,00:00,23:59,210
85898,20241023,00:00,23:59,930
85685,20241023,00:00,23:59,15
85655,20241024,00:00,23:59,570
85750,20241024,00:00,23:59,1125
85754,20241024,00:00,23:59,60
85657,20241024,09:30,09:45,15
85657,20241024,09:45,10:00,15
85657,20241024,10:00,10:15,15
85657,20241024,10:15,10:30,15
85657,20241024,10:30,10:45,15
85657,20241024,10:45,11:00,15
85657,20241024,11:00,11:15,15
85657,20241024,11:15,11:30,15
85657,20241024,11:30,11:45,15
85657,20241024,11:45,12:00,15
85657,20241024,12:00,12:15,15
85657,20241024,12:15,12:30,15
85657,20241024,12:30,12:45,15
85657,20241024,12:45,13:00,15
85657,20241024,13:00,13:15,15
85657,20241024,13:15,13:30,15
85657,20241024,15:30,15:45,15
85657,20241024,15:45,16:00,15
85657,20241024,16:00,16:15,15
85657,20241024,16:15,16:30,15
85657,20241024,16:30,16:45,15
85657,20241024,16:45,17:00,15
85657,20241024,17:00,17:15,15
85657,20241024,17:15,17:30,15
85657,20241024,17:30,17:45,15
85657,20241024,17:45,18:00,15
85657,20241024,18:00,18:15,15
85657,20241024,18:15,18:30,15
85657,20241024,18:30,18:45,15
85657,20241024,18:45,19:00,15
85657,20241024,19:00,19:15,15
85657,20241024,19:15,19:30,15
85657,20241024,19:30,19:45,15
85657,20241024,19:45,20:00,15
85657,20241024,20:00,20:15,15
85657,20241024,20:15,20:30,15
85657,20241024,20:30,20:45,15
85703,20241024,00:00,23:59,15
85721,20241024,00:00,23:59,180
85693,20241024,00:00,23:59,45
85694,20241024,00:00,23:59,15
85696,20241024,00:00,23:59,240
85883,20241024,00:00,23:59,120
85884,20241024,09:00,09:15,15
85884,20241024,09:15,09:30,15
85884,20241024,09:30,09:45,15
85884,20241024,09:45,10:00,15
85884,20241024,10:00,10:15,15
85884,20241024,10:15,10:30,15
85884,20241024,10:30,10:45,15
85884,20241024,10:45,11:00,15
85884,20241024,11:00,11:15,15
85884,20241024,11:15,11:30,15
85884,20241024,11:30,11:45,15
85884,20241024,11:45,12:00,15
85884,20241024,12:00,12:15,15
85884,20241024,12:15,12:30,15
85884,20241024,12:30,12:45,15
85884,20241024,12:45,13:00,15
85884,20241024,13:00,13:15,15
85884,20241024,13:15,13:30,15
85884,20241024,13:30,13:45,15
85884,20241024,13:45,14:00,15
85884,20241024,14:00,14:15,15
85884,20241024,14:15,14:30,15
85884,20241024,14:30,14:45,15
85884,20241024,14:45,15:00,15
85884,20241024,15:00,15:15,15
85884,20241024,15:15,15:30,15
85884,20241024,15:30,15:45,15
85884,20241024,15:45,16:00,15
85884,20241024,16:00,16:15,15
85884,20241024,16:15,16:30,15
85884,20241024,16:30,16:45,15
85884,20241024,16:45,17:00,15
85884,20241024,17:00,17:15,15
85884,20241024,17:15,17:30,15
85884,20241024,17:30,17:45,15
85884,20241024,17:45,18:00,15
85884,20241024,18:00,18:15,15
85884,20241024,18:15,18:30,15
85884,20241024,18:30,18:45,15
85884,20241024,18:45,19:00,15
85884,20241024,19:00,19:15,15
85884,20241024,19:15,19:30,15
85884,20241024,19:30,19:45,15
85884,20241024,19:45,20:00,15
85884,20241024,20:00,20:15,15
85884,20241024,20:15,20:30,15
85885,20241024,00:00,23:59,15
85881,20241024,00:00,23:59,90
85882,20241024,09:00,09:15,15
85882,20241024,09:15,09:30,15
85882,20241024,09:30,09:45,30
85882,20241024,09:45,10:00,30
85882,20241024,10:00,10:15,45
85882,20241024,10:15,10:30,45
85882,20241024,10:30,10:45,60
85882,20241024,10:45,11:00,60
85882,20241024,11:00,11:15,45
85882,20241024,11:15,11:30,45
85882,20241024,11:30,11:45,45
85882,20241024,11:45,12:00,45
85882,20241024,12:00,12:15,45
85882,20241024,12:15,12:30,45
85882,20241024,12:30,12:45,30
85882,20241024,12:45,13:00,30
85882,20241024,13:00,13:15,30
85882,20241024,13:15,13:30,30
85882,20241024,13:30,13:45,30
85882,20241024,13:45,14:00,30
85882,20241024,14:00,14:15,30
85882,20241024,14:15,14:30,30
85882,20241024,14:30,14:45,30
85882,20241024,14:45,15:00,30
85882,20241024,15:00,15:15,30
85882,20241024,15:15,15:30,30
85882,20241024,15:30,15:45,30
85882,20241024,15:45,16:00,30
85882,20241024,16:00,16:15,45
85882,20241024,16:15,16:30,45
85882,20241024,16:30,16:45,45
85882,20241024,16:45,17:00,45
85882,20241024,17:00,17:15,45
85882,20241024,17:15,17:30,45
85882,20241024,17:30,17:45,45
85882,20241024,17:45,18:00,45
85882,20241024,18:00,18:15,45
85882,20241024,18:15,18:30,45
85882,20241024,18:30,18:45,45
85882,20241024,18:45,19:00,45
85882,20241024,19:00,19:15,45
85882,20241024,19:15,19:30,45
85882,20241024,19:30,19:45,30
85882,20241024,19:45,20:00,30
85882,20241024,20:00,20:15,15
85882,20241024,20:15,20:30,15
85714,20241024,00:00,23:59,390
85938,20241024,00:00,23:59,390
85941,20241024,00:00,23:59,45
85914,20241024,00:00,23:59,45
85915,20241024,00:00,23:59,180
85916,20241024,00:00,23:59,30
85775,20241024,00:00,23:59,45
85725,20241024,00:00,23:59,30
85726,20241024,00:00,23:59,75
85729,20241024,00:00,23:59,270
85733,20241024,00:00,23:59,405
85735,20241024,00:00,23:59,255
85736,20241024,09:00,09:15,30
85736,20241024,09:15,09:30,30
85736,20241024,09:30,09:45,30
85736,20241024,09:45,10:00,30
85736,20241024,10:00,10:15,45
85736,20241024,10:15,10:30,45
85736,20241024,10:30,10:45,45
85736,20241024,10:45,11:00,45
85736,20241024,11:00,11:15,45
85736,20241024,11:15,11:30,45
85736,20241024,11:30,11:45,30
85736,20241024,11:45,12:00,30
85736,20241024,12:00,12:15,30
85736,20241024,12:15,12:30,30
85736,20241024,12:30,12:45,30
85736,20241024,12:45,13:00,30
85736,20241024,13:00,13:15,30
85736,20241024,13:15,13:30,30
85736,20241024,13:30,13:45,15
85736,20241024,13:45,14:00,15
85736,20241024,14:00,14:15,15
85736,20241024,14:15,14:30,15
85736,20241024,14:30,14:45,15
85736,20241024,14:45,15:00,15
85736,20241024,15:00,15:15,30
85736,20241024,15:15,15:30,30
85736,20241024,15:30,15:45,30
85736,20241024,15:45,16:00,30
85736,20241024,16:00,16:15,30
85736,20241024,16:15,16:30,30
85736,20241024,16:30,16:45,30
85736,20241024,16:45,17:00,30
85736,20241024,17:00,17:15,30
85736,20241024,17:15,17:30,30
85736,20241024,17:30,17:45,30
85736,20241024,17:45,18:00,30
85736,20241024,18:00,18:15,30
85736,20241024,18:15,18:30,30
85736,20241024,18:30,18:45,30
85736,20241024,18:45,19:00,30
85736,20241024,19:00,19:15,30
85736,20241024,19:15,19:30,30
85736,20241024,19:30,19:45,15
85736,20241024,19:45,20:00,15
85736,20241024,20:00,20:15,15
85736,20241024,20:15,20:30,15
85737,20241024,00:00,23:59,165
85841,20241024,00:00,23:59,330
85755,20241024,00:00,23:59,690
85847,20241024,00:00,23:59,285
85848,20241024,00:00,23:59,180
85660,20241024,00:00,23:59,150
85662,20241024,00:00,23:59,165
85674,20241024,00:00,23:59,75
85863,20241024,00:00,23:59,30
85677,20241024,00:00,23:59,60
85865,20241024,00:00,23:59,90
85891,20241024,00:00,23:59,60
85892,20241024,00:00,23:59,30
85868,20241024,00:00,23:59,780
85899,20241024,00:00,23:59,30
85794,20241024,00:00,23:59,15
85795,20241024,00:00,23:59,30
85796,20241024,00:00,23:59,360
85799,20241024,00:00,23:59,195
85803,20241024,00:00,23:59,345
85903,20241024,09:00,09:15,15
85903,20241024,09:15,09:30,15
85903,20241024,09:30,09:45,30
85903,20241024,09:45,10:00,30
85903,20241024,10:00,10:15,30
85903,20241024,10:15,10:30,30
85903,20241024,10:30,10:45,30
85903,20241024,10:45,11:00,30
85903,20241024,11:00,11:15,30
85903,20241024,11:15,11:30,30
85903,20241024,11:30,11:45,15
85903,20241024,11:45,12:00,15
85903,20241024,12:00,12:15,15
85903,20241024,12:15,12:30,15
85903,20241024,12:30,12:45,15
85903,20241024,12:45,13:00,15
85903,20241024,13:00,13:15,15
85903,20241024,13:15,13:30,15
85903,20241024,13:30,13:45,15
85903,20241024,13:45,14:00,15
85903,20241024,14:00,14:15,15
85903,20241024,14:15,14:30,15
85903,20241024,14:30,14:45,15
85903,20241024,14:45,15:00,15
85903,20241024,15:00,15:15,15
85903,20241024,15:15,15:30,15
85903,20241024,15:30,15:45,15
85903,20241024,15:45,16:00,15
85903,20241024,16:00,16:15,15
85903,20241024,16:15,16:30,15
85903,20241024,16:30,16:45,15
85903,20241024,16:45,17:00,15
85903,20241024,17:00,17:15,15
85903,20241024,17:15,17:30,15
85903,20241024,17:30,17:45,15
85903,20241024,17:45,18:00,15
85903,20241024,18:00,18:15,15
85903,20241024,18:15,18:30,15
85903,20241024,18:30,18:45,15
85903,20241024,18:45,19:00,15
85903,20241024,19:00,19:15,15
85903,20241024,19:15,19:30,15
85903,20241024,19:30,19:45,15
85903,20241024,19:45,20:00,15
85903,20241024,20:00,20:15,15
85903,20241024,20:15,20:30,15
85804,20241024,00:00,23:59,15
85897,20241024,00:00,23:59,15
85926,20241024,00:00,23:59,30
85869,20241024,00:00,23:59,165
85870,20241024,00:00,23:59,150
85812,20241024,00:00,23:59,75
85929,20241024,09:00,09:15,15
85929,20241024,09:15,09:30,15
85929,20241024,09:30,09:45,15
85929,20241024,09:45,10:00,15
85929,20241024,10:00,10:15,15
85929,20241024,10:15,10:30,15
85929,20241024,10:30,10:45,15
85929,20241024,10:45,11:00,15
85929,20241024,11:00,11:15,15
85929,20241024,11:15,11:30,15
85929,20241024,11:30,11:45,15
85929,20241024,11:45,12:00,15
85929,20241024,12:00,12:15,15
85929,20241024,12:15,12:30,15
85929,20241024,12:30,12:45,15
85929,20241024,12:45,13:00,15
85929,20241024,13:00,13:15,15
85929,20241024,13:15,13:30,15
85929,20241024,13:30,13:45,15
85929,20241024,13:45,14:00,15
85929,20241024,14:00,14:15,15
85929,20241024,14:15,14:30,15
85929,20241024,14:30,14:45,15
85929,20241024,14:45,15:00,15
85929,20241024,15:00,15:15,15
85929,20241024,15:15,15:30,15
85929,20241024,15:30,15:45,15
85929,20241024,15:45,16:00,15
85929,20241024,16:00,16:15,15
85929,20241024,16:15,16:30,15
85929,20241024,16:30,16:45,15
85929,20241024,16:45,17:00,15
85929,20241024,17:00,17:15,15
85929,20241024,17:15,17:30,15
85929,20241024,17:30,17:45,15
85929,20241024,17:45,18:00,15
85929,20241024,18:00,18:15,15
85929,20241024,18:15,18:30,15
85929,20241024,18:30,18:45,15
85929,20241024,18:45,19:00,15
85929,20241024,19:00,19:15,15
85929,20241024,19:15,19:30,15
85929,20241024,19:30,19:45,15
85929,20241024,19:45,20:00,15
85813,20241024,00:00,23:59,15
85689,20241024,00:00,23:59,15
85690,20241024,00:00,23:59,105
85692,20241024,00:00,23:59,45
85854,20241024,00:00,23:59,75
85855,20241024,00:00,23:59,60
85923,20241024,00:00,23:59,495
85829,20241024,00:00,23:59,210
85831,20241024,00:00,23:59,630
85832,20241024,00:00,23:59,180
85835,20241024,00:00,23:59,420
85836,20241024,00:00,23:59,105
85837,20241024,00:00,23:59,210
85898,20241024,00:00,23:59,930
85685,20241024,00:00,23:59,30
85655,20241025,00:00,23:59,570
85750,20241025,00:00,23:59,1305
85754,20241025,00:00,23:59,60
85657,20241025,09:30,09:45,15
85657,20241025,09:45,10:00,15
85657,20241025,10:00,10:15,15
85657,20241025,10:15,10:30,15
85657,20241025,10:30,10:45,15
85657,20241025,10:45,11:00,15
85657,20241025,11:00,11:15,15
85657,20241025,11:15,11:30,15
85657,20241025,11:30,11:45,15
85657,20241025,11:45,12:00,15
85657,20241025,12:00,12:15,15
85657,20241025,12:15,12:30,15
85657,20241025,12:30,12:45,15
85657,20241025,12:45,13:00,15
85657,20241025,13:00,13:15,15
85657,20241025,13:15,13:30,15
85657,20241025,15:00,15:15,15
85657,20241025,15:15,15:30,15
85657,20241025,15:30,15:45,15
85657,20241025,15:45,16:00,15
85657,20241025,16:00,16:15,15
85657,20241025,16:15,16:30,15
85657,20241025,16:30,16:45,15
85657,20241025,16:45,17:00,15
85657,20241025,17:00,17:15,15
85657,20241025,17:15,17:30,15
85657,20241025,17:30,17:45,15
85657,20241025,17:45,18:00,15
85657,20241025,18:00,18:15,15
85657,20241025,18:15,18:30,15
85657,20241025,18:30,18:45,15
85657,20241025,18:45,19:00,15
85657,20241025,19:00,19:15,15
85657,20241025,19:15,19:30,15
85657,20241025,19:30,19:45,15
85657,20241025,19:45,20:00,15
85657,20241025,20:00,20:15,15
85657,20241025,20:15,20:30,15
85657,20241025,20:30,20:45,15
85703,20241025,00:00,23:59,15
85721,20241025,00:00,23:59,180
85693,20241025,00:00,23:59,75
85694,20241025,00:00,23:59,15
85696,20241025,00:00,23:59,240
85883,20241025,00:00,23:59,150
85884,20241025,09:00,09:15,15
85884,20241025,09:15,09:30,15
85884,20241025,09:30,09:45,15
85884,20241025,09:45,10:00,15
85884,20241025,10:00,10:15,15
85884,20241025,10:15,10:30,15
85884,20241025,10:30,10:45,15
85884,20241025,10:45,11:00,15
85884,20241025,11:00,11:15,15
85884,20241025,11:15,11:30,15
85884,20241025,11:30,11:45,15
85884,20241025,11:45,12:00,15
85884,20241025,12:00,12:15,15
85884,20241025,12:15,12:30,15
85884,20241025,12:30,12:45,15
85884,20241025,12:45,13:00,15
85884,20241025,13:00,13:15,15
85884,20241025,13:15,13:30,15
85884,20241025,13:30,13:45,15
85884,20241025,13:45,14:00,15
85884,20241025,14:00,14:15,15
85884,20241025,14:15,14:30,15
85884,20241025,14:30,14:45,15
85884,20241025,14:45,15:00,15
85884,20241025,15:00,15:15,15
85884,20241025,15:15,15:30,15
85884,20241025,15:30,15:45,15
85884,20241025,15:45,16:00,15
85884,20241025,16:00,16:15,15
85884,20241025,16:15,16:30,15
85884,20241025,16:30,16:45,15
85884,20241025,16:45,17:00,15
85884,20241025,17:00,17:15,15
85884,20241025,17:15,17:30,15
85884,20241025,17:30,17:45,15
85884,20241025,17:45,18:00,15
85884,20241025,18:00,18:15,15
85884,20241025,18:15,18:30,15
85884,20241025,18:30,18:45,15
85884,20241025,18:45,19:00,15
85884,20241025,19:00,19:15,15
85884,20241025,19:15,19:30,15
85884,20241025,19:30,19:45,15
85884,20241025,19:45,20:00,15
85884,20241025,20:00,20:15,15
85884,20241025,20:15,20:30,15
85885,20241025,00:00,23:59,15
85881,20241025,00:00,23:59,120
85882,20241025,09:00,09:15,15
85882,20241025,09:15,09:30,15
85882,20241025,09:30,09:45,45
85882,20241025,09:45,10:00,45
85882,20241025,10:00,10:15,60
85882,20241025,10:15,10:30,60
85882,20241025,10:30,10:45,60
85882,20241025,10:45,11:00,60
85882,20241025,11:00,11:15,60
85882,20241025,11:15,11:30,60
85882,20241025,11:30,11:45,60
85882,20241025,11:45,12:00,60
85882,20241025,12:00,12:15,45
85882,20241025,12:15,12:30,45
85882,20241025,12:30,12:45,45
85882,20241025,12:45,13:00,45
85882,20241025,13:00,13:15,30
85882,20241025,13:15,13:30,30
85882,20241025,13:30,13:45,30
85882,20241025,13:45,14:00,30
85882,20241025,14:00,14:15,30
85882,20241025,14:15,14:30,30
85882,20241025,14:30,14:45,45
85882,20241025,14:45,15:00,45
85882,20241025,15:00,15:15,45
85882,20241025,15:15,15:30,45
85882,20241025,15:30,15:45,45
85882,20241025,15:45,16:00,45
85882,20241025,16:00,16:15,45
85882,20241025,16:15,16:30,45
85882,20241025,16:30,16:45,60
85882,20241025,16:45,17:00,60
85882,20241025,17:00,17:15,60
85882,20241025,17:15,17:30,60
85882,20241025,17:30,17:45,60
85882,20241025,17:45,18:00,60
85882,20241025,18:00,18:15,60
85882,20241025,18:15,18:30,60
85882,20241025,18:30,18:45,45
85882,20241025,18:45,19:00,45
85882,20241025,19:00,19:15,60
85882,20241025,19:15,19:30,60
85882,20241025,19:30,19:45,45
85882,20241025,19:45,20:00,45
85882,20241025,20:00,20:15,30
85882,20241025,20:15,20:30,30
85714,20241025,00:00,23:59,390
85938,20241025,00:00,23:59,540
85941,20241025,00:00,23:59,60
85914,20241025,00:00,23:59,45
85915,20241025,00:00,23:59,180
85916,20241025,00:00,23:59,30
85775,20241025,00:00,23:59,45
85725,20241025,00:00,23:59,45
85726,20241025,00:00,23:59,45
85729,20241025,00:00,23:59,270
85733,20241025,00:00,23:59,570
85735,20241025,00:00,23:59,330
85736,20241025,09:00,09:15,30
85736,20241025,09:15,09:30,30
85736,20241025,09:30,09:45,45
85736,20241025,09:45,10:00,45
85736,20241025,10:00,10:15,45
85736,20241025,10:15,10:30,45
85736,20241025,10:30,10:45,45
85736,20241025,10:45,11:00,45
85736,20241025,11:00,11:15,45
85736,20241025,11:15,11:30,45
85736,20241025,11:30,11:45,30
85736,20241025,11:45,12:00,30
85736,20241025,12:00,12:15,45
85736,20241025,12:15,12:30,45
85736,20241025,12:30,12:45,30
85736,20241025,12:45,13:00,30
85736,20241025,13:00,13:15,30
85736,20241025,13:15,13:30,30
85736,20241025,13:30,13:45,30
85736,20241025,13:45,14:00,30
85736,20241025,14:00,14:15,30
85736,20241025,14:15,14:30,30
85736,20241025,14:30,14:45,30
85736,20241025,14:45,15:00,30
85736,20241025,15:00,15:15,30
85736,20241025,15:15,15:30,30
85736,20241025,15:30,15:45,30
85736,20241025,15:45,16:00,30
85736,20241025,16:00,16:15,30
85736,20241025,16:15,16:30,30
85736,20241025,16:30,16:45,30
85736,20241025,16:45,17:00,30
85736,20241025,17:00,17:15,45
85736,20241025,17:15,17:30,45
85736,20241025,17:30,17:45,30
85736,20241025,17:45,18:00,30
85736,20241025,18:00,18:15,45
85736,20241025,18:15,18:30,45
85736,20241025,18:30,18:45,30
85736,20241025,18:45,19:00,30
85736,20241025,19:00,19:15,30
85736,20241025,19:15,19:30,30
85736,20241025,19:30,19:45,30
85736,20241025,19:45,20:00,30
85736,20241025,20:00,20:15,30
85736,20241025,20:15,20:30,30
85737,20241025,00:00,23:59,330
85841,20241025,00:00,23:59,330
85755,20241025,00:00,23:59,750
85847,20241025,00:00,23:59,300
85848,20241025,00:00,23:59,210
85660,20241025,00:00,23:59,150
85662,20241025,00:00,23:59,165
85674,20241025,00:00,23:59,90
85863,20241025,00:00,23:59,45
85677,20241025,00:00,23:59,90
85865,20241025,00:00,23:59,90
85891,20241025,00:00,23:59,60
85892,20241025,00:00,23:59,30
85868,20241025,00:00,23:59,825
85899,20241025,00:00,23:59,30
85794,20241025,00:00,23:59,15
85795,20241025,00:00,23:59,30
85796,20241025,00:00,23:59,375
85799,20241025,00:00,23:59,195
85803,20241025,00:00,23:59,390
85903,20241025,09:00,09:15,15
85903,20241025,09:15,09:30,15
85903,20241025,09:30,09:45,30
85903,20241025,09:45,10:00,30
85903,20241025,10:00,10:15,15
85903,20241025,10:15,10:30,15
85903,20241025,10:30,10:45,30
85903,20241025,10:45,11:00,30
85903,20241025,11:00,11:15,30
85903,20241025,11:15,11:30,30
85903,20241025,11:30,11:45,15
85903,20241025,11:45,12:00,15
85903,20241025,12:00,12:15,15
85903,20241025,12:15,12:30,15
85903,20241025,12:30,12:45,15
85903,20241025,12:45,13:00,15
85903,20241025,13:00,13:15,15
85903,20241025,13:15,13:30,15
85903,20241025,13:30,13:45,15
85903,20241025,13:45,14:00,15
85903,20241025,14:00,14:15,15
85903,20241025,14:15,14:30,15
85903,20241025,14:30,14:45,15
85903,20241025,14:45,15:00,15
85903,20241025,15:00,15:15,15
85903,20241025,15:15,15:30,15
85903,20241025,15:30,15:45,15
85903,20241025,15:45,16:00,15
85903,20241025,16:00,16:15,15
85903,20241025,16:15,16:30,15
85903,20241025,16:30,16:45,15
85903,20241025,16:45,17:00,15
85903,20241025,17:00,17:15,15
85903,20241025,17:15,17:30,15
85903,20241025,17:30,17:45,15
85903,20241025,17:45,18:00,15
85903,20241025,18:00,18:15,15
85903,20241025,18:15,18:30,15
85903,20241025,18:30,18:45,15
85903,20241025,18:45,19:00,15
85903,20241025,19:00,19:15,15
85903,20241025,19:15,19:30,15
85903,20241025,19:30,19:45,15
85903,20241025,19:45,20:00,15
85903,20241025,20:00,20:15,15
85903,20241025,20:15,20:30,15
85804,20241025,00:00,23:59,30
85897,20241025,00:00,23:59,15
85926,20241025,00:00,23:59,30
85869,20241025,00:00,23:59,285
85870,20241025,00:00,23:59,120
85812,20241025,00:00,23:59,105
85929,20241025,09:00,09:15,15
85929,20241025,09:15,09:30,15
85929,20241025,09:30,09:45,15
85929,20241025,09:45,10:00,15
85929,20241025,10:00,10:15,15
85929,20241025,10:15,10:30,15
85929,20241025,10:30,10:45,15
85929,20241025,10:45,11:00,15
85929,20241025,11:00,11:15,15
85929,20241025,11:15,11:30,15
85929,20241025,11:30,11:45,15
85929,20241025,11:45,12:00,15
85929,20241025,12:00,12:15,15
85929,20241025,12:15,12:30,15
85929,20241025,12:30,12:45,15
85929,20241025,12:45,13:00,15
85929,20241025,13:00,13:15,15
85929,20241025,13:15,13:30,15
85929,20241025,13:30,13:45,15
85929,20241025,13:45,14:00,15
85929,20241025,14:00,14:15,15
85929,20241025,14:15,14:30,15
85929,20241025,14:30,14:45,15
85929,20241025,14:45,15:00,15
85929,20241025,15:00,15:15,15
85929,20241025,15:15,15:30,15
85929,20241025,15:30,15:45,15
85929,20241025,15:45,16:00,15
85929,20241025,16:00,16:15,15
85929,20241025,16:15,16:30,15
85929,20241025,16:30,16:45,15
85929,20241025,16:45,17:00,15
85929,20241025,17:00,17:15,15
85929,20241025,17:15,17:30,15
85929,20241025,17:30,17:45,15
85929,20241025,17:45,18:00,15
85929,20241025,18:00,18:15,15
85929,20241025,18:15,18:30,15
85929,20241025,18:30,18:45,15
85929,20241025,18:45,19:00,15
85929,20241025,19:00,19:15,15
85929,20241025,19:15,19:30,15
85929,20241025,19:30,19:45,15
85929,20241025,19:45,20:00,15
85929,20241025,20:00,20:15,15
85929,20241025,20:15,20:30,15
85813,20241025,00:00,23:59,15
85689,20241025,00:00,23:59,15
85690,20241025,00:00,23:59,105
85692,20241025,00:00,23:59,135
