activity,day,from,to,demand
3316,20230510,17:45,18:00,15
3316,20230510,18:15,18:30,15
3316,20230510,18:30,18:45,15
3316,20230510,18:45,19:00,15
3316,20230510,19:00,19:15,15
3316,20230510,19:15,19:30,15
3316,20230510,19:30,19:45,15
3316,20230510,19:45,20:00,15
3316,20230510,20:00,20:15,15
3316,20230510,20:15,20:30,15
3206,20230510,06:00,08:30,15
3302,20230510,08:30,08:45,15
3302,20230510,08:45,09:00,15
3205,20230511,00:00,23:59,412
3302,20230510,09:00,09:15,15
3302,20230510,09:15,09:30,15
3302,20230510,09:30,09:45,15
3302,20230510,09:45,10:00,15
3302,20230510,10:00,10:15,15
3302,20230510,10:15,10:30,15
3302,20230510,10:30,10:45,15
3302,20230510,10:45,11:00,15
3302,20230510,11:00,11:15,15
3302,20230510,11:15,11:30,15
3302,20230510,11:30,11:45,15
3302,20230510,11:45,12:00,15
3302,20230510,12:00,12:15,15
3302,20230510,12:15,12:30,15
3302,20230510,12:30,12:45,15
3302,20230510,12:45,13:00,15
3302,20230510,13:00,13:15,15
3302,20230510,13:15,13:30,15
3302,20230510,13:30,13:45,15
3302,20230510,13:45,14:00,15
3302,20230510,14:00,14:15,15
3302,20230510,14:15,14:30,15
3302,20230510,14:30,14:45,15
3302,20230510,14:45,15:00,15
3302,20230510,15:00,15:15,15
3302,20230510,15:15,15:30,15
3302,20230510,15:30,15:45,15
3302,20230510,15:45,16:00,15
3302,20230510,16:00,16:15,15
3302,20230510,16:15,16:30,15
3302,20230510,16:30,16:45,15
3302,20230510,16:45,17:00,15
3302,20230510,17:00,17:15,15
3302,20230510,17:15,17:30,15
3302,20230510,17:30,17:45,15
3302,20230510,17:45,18:00,15
3302,20230510,18:00,18:15,15
3302,20230510,18:15,18:30,15
3302,20230510,18:30,18:45,15
3302,20230510,18:45,19:00,15
3302,20230510,19:00,19:15,15
3302,20230510,19:15,19:30,15
3302,20230510,19:30,19:45,15
3302,20230510,19:45,20:00,15
3302,20230510,20:00,20:15,15
3302,20230510,20:15,20:30,15
3209,20230510,06:00,08:30,35
3303,20230510,00:00,23:59,60
3310,20230510,06:30,07:30,15
3317,20230510,00:00,23:59,231
3300,20230510,08:30,08:45,15
3300,20230510,08:45,09:00,15
3205,20230512,00:00,23:59,504
3300,20230510,09:00,09:15,15
3300,20230510,09:15,09:30,15
3300,20230510,09:30,09:45,15
3300,20230510,09:45,10:00,15
3300,20230510,10:00,10:15,15
3300,20230510,10:15,10:30,15
3300,20230510,10:30,10:45,15
3300,20230510,10:45,11:00,15
3300,20230510,11:00,11:15,15
3300,20230510,11:15,11:30,15
3300,20230510,11:30,11:45,15
3300,20230510,11:45,12:00,15
3300,20230510,12:00,12:15,15
3300,20230510,12:15,12:30,15
3300,20230510,12:30,12:45,15
3300,20230510,12:45,13:00,15
3300,20230510,13:00,13:15,15
3300,20230510,13:15,13:30,15
3300,20230510,13:30,13:45,15
3300,20230510,13:45,14:00,15
3300,20230510,14:00,14:15,15
3300,20230510,14:15,14:30,15
3300,20230510,14:30,14:45,15
3300,20230510,14:45,15:00,15
3300,20230510,15:00,15:15,15
3300,20230510,15:15,15:30,15
3300,20230510,15:30,15:45,15
3300,20230510,15:45,16:00,15
3300,20230510,16:00,16:15,15
3300,20230510,16:15,16:30,15
3300,20230510,16:30,16:45,15
3300,20230510,16:45,17:00,15
3300,20230510,17:00,17:15,15
3300,20230510,17:15,17:30,15
3300,20230510,17:30,17:45,15
3300,20230510,17:45,18:00,15
3300,20230510,18:00,18:15,15
3300,20230510,18:15,18:30,15
3300,20230510,18:30,18:45,15
3300,20230510,18:45,19:00,15
3300,20230510,19:00,19:15,15
3300,20230510,19:15,19:30,15
3300,20230510,19:30,19:45,15
3300,20230510,19:45,20:00,15
3300,20230510,20:00,20:15,15
3300,20230510,20:15,20:30,15
3292,20230510,00:00,23:59,106
3207,20230510,00:00,23:59,164
3319,20230510,08:30,08:45,30
3319,20230510,08:45,09:00,30
3319,20230510,09:00,09:15,45
3319,20230510,09:15,09:30,45
3319,20230510,09:30,09:45,45
3319,20230510,09:45,10:00,45
3319,20230510,10:00,10:15,60
3319,20230510,10:15,10:30,60
3319,20230510,10:30,10:45,60
3319,20230510,10:45,11:00,60
3319,20230510,11:00,11:15,60
3319,20230510,11:15,11:30,60
3319,20230510,11:30,11:45,60
3319,20230510,11:45,12:00,60
3319,20230510,12:00,12:15,60
3319,20230510,12:15,12:30,60
3319,20230510,12:30,12:45,60
3319,20230510,12:45,13:00,60
3319,20230510,13:00,13:15,45
3319,20230510,13:15,13:30,45
3319,20230510,13:30,13:45,45
3319,20230510,13:45,14:00,45
3319,20230510,14:00,14:15,30
3319,20230510,14:15,14:30,30
3319,20230510,14:30,14:45,45
3319,20230510,14:45,15:00,45
3319,20230510,15:00,15:15,30
3319,20230510,15:15,15:30,30
3319,20230510,15:30,15:45,45
3319,20230510,15:45,16:00,45
3319,20230510,16:00,16:15,45
3319,20230510,16:15,16:30,45
3319,20230510,16:30,16:45,45
3319,20230510,16:45,17:00,45
3319,20230510,17:00,17:15,60
3319,20230510,17:15,17:30,60
3319,20230510,17:30,17:45,60
3319,20230510,17:45,18:00,60
3319,20230510,18:00,18:15,60
3319,20230510,18:15,18:30,60
3319,20230510,18:30,18:45,60
3319,20230510,18:45,19:00,60
3319,20230510,19:00,19:15,45
3319,20230510,19:15,19:30,45
3319,20230510,19:30,19:45,45
3319,20230510,19:45,20:00,45
3319,20230510,20:00,20:15,30
3319,20230510,20:15,20:30,30
3301,20230510,00:00,23:59,54
3198,20230510,00:00,23:59,40
3322,20230510,00:00,23:59,5
3312,20230510,00:00,23:59,40
3219,20230510,00:00,23:59,222
3306,20230510,08:30,08:45,30
3306,20230510,08:45,09:00,30
3306,20230510,09:00,09:15,30
3306,20230510,09:15,09:30,30
3306,20230510,09:30,09:45,30
3306,20230510,09:45,10:00,30
3306,20230510,10:00,10:15,45
3306,20230510,10:15,10:30,45
3306,20230510,10:30,10:45,45
3306,20230510,10:45,11:00,45
3306,20230510,11:00,11:15,45
3306,20230510,11:15,11:30,45
3306,20230510,11:30,11:45,45
3306,20230510,11:45,12:00,45
3306,20230510,12:00,12:15,45
3306,20230510,12:15,12:30,45
3306,20230510,12:30,12:45,30
3306,20230510,12:45,13:00,30
3306,20230510,13:00,13:15,30
3306,20230510,13:15,13:30,30
3306,20230510,13:30,13:45,30
3306,20230510,13:45,14:00,30
3306,20230510,14:00,14:15,30
3306,20230510,14:15,14:30,30
3306,20230510,14:30,14:45,30
3306,20230510,14:45,15:00,30
3306,20230510,15:00,15:15,30
3306,20230510,15:15,15:30,30
3306,20230510,15:30,15:45,30
3306,20230510,15:45,16:00,30
3306,20230510,16:00,16:15,30
3306,20230510,16:15,16:30,30
3306,20230510,16:30,16:45,30
3306,20230510,16:45,17:00,30
3306,20230510,17:00,17:15,30
3306,20230510,17:15,17:30,30
3306,20230510,17:30,17:45,30
3306,20230510,17:45,18:00,30
3306,20230510,18:00,18:15,30
3306,20230510,18:15,18:30,30
3306,20230510,18:30,18:45,30
3306,20230510,18:45,19:00,30
3306,20230510,19:00,19:15,30
3306,20230510,19:15,19:30,30
3306,20230510,19:30,19:45,30
3306,20230510,19:45,20:00,30
3306,20230510,20:00,20:15,15
3306,20230510,20:15,20:30,15
3215,20230510,00:00,23:59,126
3280,20230510,00:00,23:59,60
3216,20230510,00:00,23:59,15
3315,20230510,00:00,23:59,60
3321,20230510,00:00,23:59,20
3311,20230510,00:00,23:59,81
3288,20230510,00:00,23:59,70
3193,20230510,00:00,23:59,30
3194,20230510,00:00,23:59,60
3211,20230510,00:00,23:59,115
3202,20230510,00:00,23:59,80
3203,20230510,00:00,23:59,30
3294,20230510,00:00,23:59,365
3133,20230510,00:00,23:59,288
3204,20230510,00:00,23:59,30
3320,20230510,00:00,23:59,20
3205,20230510,00:00,23:59,405
3286,20230510,08:30,08:45,30
3286,20230510,08:45,09:00,30
3286,20230510,09:00,09:15,15
3286,20230510,09:15,09:30,15
3286,20230510,09:30,09:45,15
3286,20230510,09:45,10:00,15
3286,20230510,10:00,10:15,15
3286,20230510,10:15,10:30,15
3286,20230510,10:30,10:45,15
3286,20230510,10:45,11:00,15
3286,20230510,11:00,11:15,15
3286,20230510,11:15,11:30,15
3286,20230510,11:30,11:45,15
3286,20230510,11:45,12:00,15
3286,20230510,12:00,12:15,15
3286,20230510,12:15,12:30,15
3286,20230510,12:30,12:45,15
3286,20230510,12:45,13:00,15
3286,20230510,13:00,13:15,15
3286,20230510,13:15,13:30,15
3286,20230510,13:30,13:45,15
3286,20230510,13:45,14:00,15
3286,20230510,14:00,14:15,15
3286,20230510,14:15,14:30,15
3286,20230510,14:30,14:45,15
3286,20230510,14:45,15:00,15
3286,20230510,15:00,15:15,15
3286,20230510,15:15,15:30,15
3286,20230510,15:30,15:45,15
3286,20230510,15:45,16:00,15
3286,20230510,16:00,16:15,15
3286,20230510,16:15,16:30,15
3286,20230510,16:30,16:45,15
3286,20230510,16:45,17:00,15
3286,20230510,17:00,17:15,15
3286,20230510,17:15,17:30,15
3286,20230510,17:30,17:45,15
3286,20230510,17:45,18:00,15
3286,20230510,18:00,18:15,15
3286,20230510,18:15,18:30,15
3286,20230510,18:30,18:45,15
3286,20230510,18:45,19:00,15
3286,20230510,19:00,19:15,15
3286,20230510,19:15,19:30,15
3286,20230510,19:30,19:45,15
3286,20230510,19:45,20:00,15
3286,20230510,20:00,20:15,15
3286,20230510,20:15,20:30,15
3208,20230510,00:00,23:59,4
3314,20230510,00:00,23:59,1
3326,20230510,00:00,23:59,184
3283,20230510,00:00,23:59,114
3218,20230510,00:00,23:59,148
3307,20230510,08:30,08:45,15
3307,20230510,08:45,09:00,15
3307,20230510,09:00,09:15,15
3307,20230510,09:15,09:30,15
3307,20230510,09:30,09:45,15
3307,20230510,09:45,10:00,15
3299,20230511,00:00,23:59,120
3307,20230510,10:00,10:15,15
3307,20230510,10:15,10:30,15
3307,20230510,10:30,10:45,15
3307,20230510,10:45,11:00,15
3307,20230510,11:00,11:15,15
3307,20230510,11:15,11:30,15
3307,20230510,11:30,11:45,15
3307,20230510,11:45,12:00,15
3307,20230510,12:00,12:15,15
3307,20230510,12:15,12:30,15
3307,20230510,12:30,12:45,15
3307,20230510,12:45,13:00,15
3307,20230510,13:00,13:15,15
3307,20230510,13:15,13:30,15
3307,20230510,13:30,13:45,15
3307,20230510,13:45,14:00,15
3307,20230510,14:00,14:15,15
3307,20230510,14:15,14:30,15
3307,20230510,14:30,14:45,15
3307,20230510,14:45,15:00,15
3307,20230510,15:00,15:15,15
3307,20230510,15:15,15:30,15
3307,20230510,15:30,15:45,15
3307,20230510,15:45,16:00,15
3307,20230510,16:00,16:15,15
3307,20230510,16:15,16:30,15
3307,20230510,16:30,16:45,15
3307,20230510,16:45,17:00,15
3307,20230510,17:00,17:15,15
3307,20230510,17:15,17:30,15
3307,20230510,17:30,17:45,15
3307,20230510,17:45,18:00,15
3307,20230510,18:00,18:15,15
3307,20230510,18:15,18:30,15
3307,20230510,18:30,18:45,15
3307,20230510,18:45,19:00,15
3307,20230510,19:00,19:15,15
3307,20230510,19:15,19:30,15
3307,20230510,19:30,19:45,15
3284,20230511,00:00,23:59,68
3307,20230510,19:45,20:00,15
3307,20230510,20:00,20:15,15
3307,20230510,20:15,20:30,15
3291,20230510,00:00,23:59,5
3289,20230510,00:00,23:59,15
3304,20230510,00:00,23:59,5
3212,20230510,06:00,09:00,85
3324,20230510,00:00,23:59,22
3293,20230510,14:00,17:30,35
3298,20230510,00:00,23:59,46
3287,20230510,00:00,23:59,400
3268,20230510,00:00,23:59,20
3318,20230510,00:00,23:59,93
3214,20230510,00:00,23:59,233
3313,20230510,00:00,23:59,354
3274,20230510,00:00,23:59,120
3296,20230510,00:00,23:59,263
3285,20230510,06:00,12:00,269
3290,20230510,00:00,23:59,570
3309,20230510,00:00,23:59,7
3316,20230511,08:30,08:45,15
3316,20230511,08:45,09:00,15
3316,20230511,09:00,09:15,15
3316,20230511,09:15,09:30,15
3316,20230511,09:30,09:45,15
3316,20230511,09:45,10:00,15
3316,20230511,10:00,10:15,15
3316,20230511,10:15,10:30,15
3316,20230511,10:30,10:45,15
3316,20230511,10:45,11:00,15
3316,20230511,11:00,11:15,15
3316,20230511,11:15,11:30,15
3316,20230511,11:30,11:45,15
3316,20230511,11:45,12:00,15
3316,20230511,12:00,12:15,15
3316,20230511,12:15,12:30,15
3316,20230511,12:30,12:45,15
3316,20230511,12:45,13:00,15
3316,20230511,13:00,13:15,15
3316,20230511,13:15,13:30,15
3316,20230511,13:30,13:45,15
3316,20230511,13:45,14:00,15
3316,20230511,14:00,14:15,15
3316,20230511,14:15,14:30,15
3316,20230511,14:30,14:45,15
3316,20230511,14:45,15:00,15
3316,20230511,15:00,15:15,15
3316,20230511,15:15,15:30,15
3316,20230511,15:30,15:45,15
3316,20230511,15:45,16:00,15
3316,20230511,16:00,16:15,15
3316,20230511,16:15,16:30,15
3316,20230511,16:30,16:45,15
3316,20230511,16:45,17:00,15
3316,20230511,17:00,17:15,15
3316,20230511,17:15,17:30,15
3316,20230511,17:30,17:45,15
3316,20230511,17:45,18:00,15
3316,20230511,18:00,18:15,15
3316,20230511,18:15,18:30,15
3316,20230511,18:30,18:45,15
3316,20230511,18:45,19:00,15
3316,20230511,19:00,19:15,15
3316,20230511,19:15,19:30,15
3316,20230511,19:30,19:45,15
3316,20230511,19:45,20:00,15
3316,20230511,20:00,20:15,15
3316,20230511,20:15,20:30,15
3206,20230511,06:00,08:30,15
3302,20230511,08:30,08:45,15
3302,20230511,08:45,09:00,15
3302,20230511,09:00,09:15,15
3302,20230511,09:15,09:30,15
3302,20230511,09:30,09:45,15
3302,20230511,09:45,10:00,15
3302,20230511,10:00,10:15,15
3302,20230511,10:15,10:30,15
3302,20230511,10:30,10:45,15
3302,20230511,10:45,11:00,15
3302,20230511,11:00,11:15,15
3302,20230511,11:15,11:30,15
3302,20230511,11:30,11:45,15
3302,20230511,11:45,12:00,15
3302,20230511,12:00,12:15,15
3302,20230511,12:15,12:30,15
3302,20230511,12:30,12:45,15
3302,20230511,12:45,13:00,15
3302,20230511,13:00,13:15,15
3302,20230511,13:15,13:30,15
3302,20230511,13:30,13:45,15
3302,20230511,13:45,14:00,15
3302,20230511,14:00,14:15,15
3302,20230511,14:15,14:30,15
3302,20230511,14:30,14:45,15
3302,20230511,14:45,15:00,15
3302,20230511,15:00,15:15,15
3302,20230511,15:15,15:30,15
3302,20230511,15:30,15:45,15
3302,20230511,15:45,16:00,15
3302,20230511,16:00,16:15,15
3302,20230511,16:15,16:30,15
3302,20230511,16:30,16:45,15
3302,20230511,16:45,17:00,15
3302,20230511,17:00,17:15,15
3302,20230511,17:15,17:30,15
3302,20230511,17:30,17:45,15
3302,20230511,17:45,18:00,15
3302,20230511,18:00,18:15,15
3302,20230511,18:15,18:30,15
3302,20230511,18:30,18:45,15
3302,20230511,18:45,19:00,15
3302,20230511,19:00,19:15,15
3302,20230511,19:15,19:30,15
3302,20230511,19:30,19:45,15
3302,20230511,19:45,20:00,15
3302,20230511,20:00,20:15,15
3302,20230511,20:15,20:30,15
3209,20230511,06:00,08:30,29
3303,20230511,00:00,23:59,45
3310,20230511,06:30,07:30,15
3317,20230511,00:00,23:59,251
3300,20230511,08:30,08:45,15
3300,20230511,08:45,09:00,15
3300,20230511,09:00,09:15,15
3300,20230511,09:15,09:30,15
3300,20230511,09:30,09:45,15
3300,20230511,09:45,10:00,15
3300,20230511,10:00,10:15,15
3300,20230511,10:15,10:30,15
3300,20230511,10:30,10:45,15
3300,20230511,10:45,11:00,15
3300,20230511,11:00,11:15,15
3300,20230511,11:15,11:30,15
3300,20230511,11:30,11:45,15
3300,20230511,11:45,12:00,15
3300,20230511,12:00,12:15,15
3300,20230511,12:15,12:30,15
3300,20230511,12:30,12:45,15
3300,20230511,12:45,13:00,15
3300,20230511,13:00,13:15,15
3300,20230511,13:15,13:30,15
3300,20230511,13:30,13:45,15
3300,20230511,13:45,14:00,15
3300,20230511,14:00,14:15,15
3300,20230511,14:15,14:30,15
3300,20230511,14:30,14:45,15
3300,20230511,14:45,15:00,15
3300,20230511,15:00,15:15,15
3300,20230511,15:15,15:30,15
3300,20230511,15:30,15:45,15
3300,20230511,15:45,16:00,15
3300,20230511,16:00,16:15,15
3300,20230511,16:15,16:30,15
3300,20230511,16:30,16:45,15
3300,20230511,16:45,17:00,15
3300,20230511,17:00,17:15,15
3300,20230511,17:15,17:30,15
3300,20230511,17:30,17:45,15
3300,20230511,17:45,18:00,15
3300,20230511,18:00,18:15,15
3300,20230511,18:15,18:30,15
3300,20230511,18:30,18:45,15
3300,20230511,18:45,19:00,15
3300,20230511,19:00,19:15,15
3300,20230511,19:15,19:30,15
3300,20230511,19:30,19:45,15
3300,20230511,19:45,20:00,15
3300,20230511,20:00,20:15,15
3300,20230511,20:15,20:30,15
3292,20230511,00:00,23:59,102
3207,20230511,00:00,23:59,166
3319,20230511,08:30,08:45,30
3319,20230511,08:45,09:00,30
3319,20230511,09:00,09:15,45
3319,20230511,09:15,09:30,45
3319,20230511,09:30,09:45,45
3319,20230511,09:45,10:00,45
3319,20230511,10:00,10:15,60
3319,20230511,10:15,10:30,60
3319,20230511,10:30,10:45,60
3319,20230511,10:45,11:00,60
3319,20230511,11:00,11:15,75
3319,20230511,11:15,11:30,75
3319,20230511,11:30,11:45,60
3319,20230511,11:45,12:00,60
3319,20230511,12:00,12:15,60
3319,20230511,12:15,12:30,60
3319,20230511,12:30,12:45,60
3319,20230511,12:45,13:00,60
3319,20230511,13:00,13:15,45
3319,20230511,13:15,13:30,45
3319,20230511,13:30,13:45,45
3319,20230511,13:45,14:00,45
3319,20230511,14:00,14:15,30
3319,20230511,14:15,14:30,30
3319,20230511,14:30,14:45,30
3319,20230511,14:45,15:00,30
3319,20230511,15:00,15:15,45
3319,20230511,15:15,15:30,45
3319,20230511,15:30,15:45,45
3319,20230511,15:45,16:00,45
3319,20230511,16:00,16:15,45
3319,20230511,16:15,16:30,45
3319,20230511,16:30,16:45,45
3319,20230511,16:45,17:00,45
3319,20230511,17:00,17:15,60
3319,20230511,17:15,17:30,60
3319,20230511,17:30,17:45,60
3319,20230511,17:45,18:00,60
3319,20230511,18:00,18:15,60
3319,20230511,18:15,18:30,60
3319,20230511,18:30,18:45,60
3319,20230511,18:45,19:00,60
3319,20230511,19:00,19:15,45
3319,20230511,19:15,19:30,45
3319,20230511,19:30,19:45,45
3319,20230511,19:45,20:00,45
3319,20230511,20:00,20:15,30
3319,20230511,20:15,20:30,30
3301,20230511,00:00,23:59,34
3198,20230511,00:00,23:59,50
3312,20230511,00:00,23:59,40
3219,20230511,00:00,23:59,236
3306,20230511,08:30,08:45,30
3306,20230511,08:45,09:00,30
3306,20230511,09:00,09:15,30
3306,20230511,09:15,09:30,30
3306,20230511,09:30,09:45,45
3306,20230511,09:45,10:00,45
3306,20230511,10:00,10:15,45
3306,20230511,10:15,10:30,45
3306,20230511,10:30,10:45,45
3306,20230511,10:45,11:00,45
3306,20230511,11:00,11:15,45
3306,20230511,11:15,11:30,45
3306,20230511,11:30,11:45,45
3306,20230511,11:45,12:00,45
3306,20230511,12:00,12:15,45
3306,20230511,12:15,12:30,45
3306,20230511,12:30,12:45,30
3306,20230511,12:45,13:00,30
3306,20230511,13:00,13:15,30
3306,20230511,13:15,13:30,30
3306,20230511,13:30,13:45,30
3306,20230511,13:45,14:00,30
3306,20230511,14:00,14:15,30
3306,20230511,14:15,14:30,30
3306,20230511,14:30,14:45,30
3306,20230511,14:45,15:00,30
3306,20230511,15:00,15:15,30
3306,20230511,15:15,15:30,30
3306,20230511,15:30,15:45,30
3306,20230511,15:45,16:00,30
3306,20230511,16:00,16:15,30
3306,20230511,16:15,16:30,30
3306,20230511,16:30,16:45,30
3306,20230511,16:45,17:00,30
3306,20230511,17:00,17:15,30
3306,20230511,17:15,17:30,30
3306,20230511,17:30,17:45,30
3306,20230511,17:45,18:00,30
3306,20230511,18:00,18:15,30
3306,20230511,18:15,18:30,30
3306,20230511,18:30,18:45,30
3306,20230511,18:45,19:00,30
3306,20230511,19:00,19:15,30
3306,20230511,19:15,19:30,30
3306,20230511,19:30,19:45,30
3306,20230511,19:45,20:00,30
3306,20230511,20:00,20:15,15
3306,20230511,20:15,20:30,15
3215,20230511,00:00,23:59,126
3280,20230511,00:00,23:59,60
3315,20230511,00:00,23:59,65
3321,20230511,00:00,23:59,260
3311,20230511,00:00,23:59,96
3288,20230511,00:00,23:59,74
3193,20230511,00:00,23:59,30
3194,20230511,00:00,23:59,60
3211,20230511,00:00,23:59,85
3202,20230511,00:00,23:59,80
3203,20230511,00:00,23:59,30
3294,20230511,00:00,23:59,365
3133,20230511,00:00,23:59,329
3204,20230511,00:00,23:59,30
3320,20230511,00:00,23:59,20
3286,20230511,08:30,08:45,30
3286,20230511,08:45,09:00,30
3286,20230511,09:00,09:15,15
3286,20230511,09:15,09:30,15
3286,20230511,09:30,09:45,15
3286,20230511,09:45,10:00,15
3286,20230511,10:00,10:15,15
3286,20230511,10:15,10:30,15
3286,20230511,10:30,10:45,15
3286,20230511,10:45,11:00,15
3286,20230511,11:00,11:15,15
3286,20230511,11:15,11:30,15
3286,20230511,11:30,11:45,15
3286,20230511,11:45,12:00,15
3286,20230511,12:00,12:15,15
3286,20230511,12:15,12:30,15
3286,20230511,12:30,12:45,15
3286,20230511,12:45,13:00,15
3286,20230511,13:00,13:15,15
3286,20230511,13:15,13:30,15
3286,20230511,13:30,13:45,15
3286,20230511,13:45,14:00,15
3286,20230511,14:00,14:15,15
3286,20230511,14:15,14:30,15
3286,20230511,14:30,14:45,15
3286,20230511,14:45,15:00,15
3286,20230511,15:00,15:15,15
3286,20230511,15:15,15:30,15
3286,20230511,15:30,15:45,15
3286,20230511,15:45,16:00,15
3286,20230511,16:00,16:15,15
3286,20230511,16:15,16:30,15
3286,20230511,16:30,16:45,15
3286,20230511,16:45,17:00,15
3286,20230511,17:00,17:15,15
3286,20230511,17:15,17:30,15
3286,20230511,17:30,17:45,15
3286,20230511,17:45,18:00,15
3286,20230511,18:00,18:15,15
3286,20230511,18:15,18:30,15
3286,20230511,18:30,18:45,15
3286,20230511,18:45,19:00,15
3286,20230511,19:00,19:15,15
3286,20230511,19:15,19:30,15
3286,20230511,19:30,19:45,15
3286,20230511,19:45,20:00,15
3286,20230511,20:00,20:15,15
3286,20230511,20:15,20:30,15
3208,20230511,00:00,23:59,6
3314,20230511,00:00,23:59,1
3326,20230511,00:00,23:59,184
3283,20230511,00:00,23:59,92
3218,20230511,00:00,23:59,160
3307,20230511,08:30,08:45,15
3307,20230511,08:45,09:00,15
3307,20230511,09:00,09:15,15
3307,20230511,09:15,09:30,15
3307,20230511,09:30,09:45,15
3307,20230511,09:45,10:00,15
3307,20230511,10:00,10:15,15
3307,20230511,10:15,10:30,15
3307,20230511,10:30,10:45,15
3307,20230511,10:45,11:00,15
3307,20230511,11:00,11:15,15
3307,20230511,11:15,11:30,15
3307,20230511,11:30,11:45,15
3307,20230511,11:45,12:00,15
3307,20230511,12:00,12:15,15
3307,20230511,12:15,12:30,15
3307,20230511,12:30,12:45,15
3307,20230511,12:45,13:00,15
3307,20230511,13:00,13:15,15
3307,20230511,13:15,13:30,15
3307,20230511,13:30,13:45,15
3307,20230511,13:45,14:00,15
3307,20230511,14:00,14:15,15
3307,20230511,14:15,14:30,15
3307,20230511,14:30,14:45,15
3307,20230511,14:45,15:00,15
3307,20230511,15:00,15:15,15
3307,20230511,15:15,15:30,15
3307,20230511,15:30,15:45,15
3316,20230512,14:15,14:30,15
3307,20230511,15:45,16:00,15
3307,20230511,16:00,16:15,15
3307,20230511,16:15,16:30,15
3307,20230511,16:30,16:45,15
3307,20230511,16:45,17:00,15
3307,20230511,17:00,17:15,15
3307,20230511,17:15,17:30,15
3307,20230511,17:30,17:45,15
3307,20230511,17:45,18:00,15
3307,20230511,18:00,18:15,15
3307,20230511,18:15,18:30,15
3307,20230511,18:30,18:45,15
3307,20230511,18:45,19:00,15
3307,20230511,19:00,19:15,15
3307,20230511,19:15,19:30,15
3307,20230511,19:30,19:45,15
3307,20230511,19:45,20:00,15
3307,20230511,20:00,20:15,15
3307,20230511,20:15,20:30,15
3291,20230511,00:00,23:59,7
3289,20230511,00:00,23:59,15
3304,20230511,00:00,23:59,10
3212,20230511,06:00,09:00,85
3324,20230511,00:00,23:59,53
3293,20230511,14:00,17:30,35
3298,20230511,00:00,23:59,54
3287,20230511,00:00,23:59,383
3268,20230511,00:00,23:59,20
3318,20230511,00:00,23:59,93
3214,20230511,00:00,23:59,120
3313,20230511,00:00,23:59,384
3274,20230511,00:00,23:59,120
3296,20230511,00:00,23:59,271
3285,20230511,06:00,12:00,269
3290,20230511,00:00,23:59,570
3309,20230511,00:00,23:59,7
3299,20230512,00:00,23:59,120
3316,20230512,08:30,08:45,15
3316,20230512,08:45,09:00,15
3316,20230512,09:00,09:15,15
3316,20230512,09:15,09:30,15
3316,20230512,09:30,09:45,15
3316,20230512,09:45,10:00,15
3316,20230512,10:00,10:15,15
3316,20230512,10:15,10:30,15
3316,20230512,10:30,10:45,15
3316,20230512,10:45,11:00,15
3316,20230512,11:00,11:15,15
3316,20230512,11:15,11:30,15
3316,20230512,11:30,11:45,15
3316,20230512,11:45,12:00,15
3316,20230512,12:00,12:15,15
3316,20230512,12:15,12:30,15
3316,20230512,12:30,12:45,15
3316,20230512,12:45,13:00,15
3316,20230512,13:00,13:15,15
3316,20230512,13:15,13:30,15
3316,20230512,13:30,13:45,15
3316,20230512,13:45,14:00,15
3316,20230512,14:00,14:15,15
3316,20230512,14:30,14:45,15
3316,20230512,14:45,15:00,15
3316,20230512,15:00,15:15,15
3316,20230512,15:15,15:30,15
3316,20230512,15:30,15:45,15
3316,20230512,15:45,16:00,15
3316,20230512,16:00,16:15,15
3316,20230512,16:15,16:30,15
3316,20230512,16:30,16:45,15
3316,20230512,16:45,17:00,15
3316,20230512,17:00,17:15,15
3316,20230512,17:15,17:30,15
3316,20230512,17:30,17:45,15
3316,20230512,17:45,18:00,15
3316,20230512,18:00,18:15,15
3316,20230512,18:15,18:30,15
3316,20230512,18:30,18:45,15
3316,20230512,18:45,19:00,15
3316,20230512,19:00,19:15,15
3316,20230512,19:15,19:30,15
3316,20230512,19:30,19:45,15
3316,20230512,19:45,20:00,15
3316,20230512,20:00,20:15,15
3316,20230512,20:15,20:30,15
3206,20230512,06:00,08:30,15
3302,20230512,08:30,08:45,15
3302,20230512,08:45,09:00,15
3302,20230512,09:00,09:15,15
3302,20230512,09:15,09:30,15
3302,20230512,09:30,09:45,15
3302,20230512,09:45,10:00,15
3302,20230512,10:00,10:15,15
3302,20230512,10:15,10:30,15
3302,20230512,10:30,10:45,15
3302,20230512,10:45,11:00,15
3302,20230512,11:00,11:15,15
3302,20230512,11:15,11:30,15
3302,20230512,11:30,11:45,15
3302,20230512,11:45,12:00,15
3302,20230512,12:00,12:15,15
3302,20230512,12:15,12:30,15
3302,20230512,12:30,12:45,15
3302,20230512,12:45,13:00,15
3302,20230512,13:00,13:15,15
3302,20230512,13:15,13:30,15
3302,20230512,13:30,13:45,15
3302,20230512,13:45,14:00,15
3302,20230512,14:00,14:15,15
3302,20230512,14:15,14:30,15
3302,20230512,14:30,14:45,15
3302,20230512,14:45,15:00,15
3302,20230512,15:00,15:15,15
3302,20230512,15:15,15:30,15
3302,20230512,15:30,15:45,15
3302,20230512,15:45,16:00,15
3302,20230512,16:00,16:15,15
3302,20230512,16:15,16:30,15
3302,20230512,16:30,16:45,15
3302,20230512,16:45,17:00,15
3302,20230512,17:00,17:15,15
